Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1761299798,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1761299799,15,GET,/booking/listavailableappartments,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,15,0,180.0,175.2876866647663,144.4435000012163,203.36650000535883,29.0
1761299799,15,GET,/search/search,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,11,0,86,88.3995363626375,70.1783999975305,115.8436999830883,28.0
1761299799,15,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,26,0,150.0,138.52731538309644,70.1783999975305,203.36650000535883,28.576923076923077
1761299800,30,GET,/booking/listavailableappartments,0.000000,0.000000,75,82,87,90,100,100,100,100,100,100,100,30,0,100.0,123.68362666747998,42.76980002759956,203.36650000535883,29.0
1761299800,30,GET,/search/search,0.000000,0.000000,46,53,55,64,65,71,71,71,71,71,71,25,0,65,61.69792399625294,14.183199993567541,115.8436999830883,28.0
1761299800,30,,Aggregated,0.000000,0.000000,58,65,75,82,90,100,100,100,100,100,100,55,0,82,95.50830727146769,14.183199993567541,203.36650000535883,28.545454545454547
1761299801,60,GET,/booking/listavailableappartments,15.000000,0.000000,86,95,100,110,130,130,130,130,130,130,130,45,0,100.0,114.34304666925325,42.76980002759956,203.36650000535883,29.0
1761299801,60,GET,/search/search,11.000000,0.000000,46,58,65,70,75,89,90,90,90,90,90,46,0,57,55.221986953098245,13.19820000207983,115.8436999830883,28.0
1761299801,60,,Aggregated,26.000000,0.000000,63,73,86,90,100,120,130,130,130,130,130,91,0,75,84.45767582372434,13.19820000207983,203.36650000535883,28.494505494505493
1761299802,75,GET,/booking/listavailableappartments,15.000000,0.000000,76,90,100,100,120,130,130,130,130,130,130,60,0,90,105.2697100007208,42.76980002759956,203.36650000535883,29.0
1761299802,75,GET,/search/search,10.000000,0.000000,51,64,69,70,77,88,89,90,90,90,90,67,0,58,53.01741940063188,13.19820000207983,115.8436999830883,28.0
1761299802,75,,Aggregated,25.000000,0.000000,65,74,82,87,100,110,130,130,130,130,130,127,0,70,77.70354094398098,13.19820000207983,203.36650000535883,28.47244094488189
1761299803,90,GET,/booking/listavailableappartments,15.000000,0.000000,85,98,110,110,120,130,130,130,130,130,130,75,0,95,103.26083866840538,42.76980002759956,203.36650000535883,29.0
1761299803,90,GET,/search/search,13.666667,0.000000,51,69,76,87,220,250,260,270,270,270,270,97,0,58,73.50144845153896,13.19820000207983,271.7957000131719,28.0
1761299803,90,,Aggregated,28.666667,0.000000,66,82,95,100,130,220,250,260,270,270,270,172,0,72,86.47792674377723,13.19820000207983,271.7957000131719,28.436046511627907
1761299804,105,GET,/booking/listavailableappartments,15.000000,0.000000,95,110,120,130,220,330,350,370,370,370,370,90,0,100.0,126.05184333353665,42.76980002759956,367.9038999835029,29.0
1761299804,105,GET,/search/search,15.250000,0.000000,63,83,210,240,290,310,360,360,400,400,400,126,0,65,104.87562063309947,13.19820000207983,396.02040001773275,28.0
1761299804,105,,Aggregated,30.250000,0.000000,75,100,130,210,290,310,360,370,400,400,400,216,0,82,113.69904675828164,13.19820000207983,396.02040001773275,28.416666666666668
1761299805,120,GET,/booking/listavailableappartments,15.000000,0.000000,110,130,170,200,230,320,350,370,370,370,370,105,0,120.0,136.78256571486904,42.76980002759956,367.9038999835029,29.0
1761299805,120,GET,/search/search,17.000000,0.000000,65,97,170,210,270,310,360,360,400,400,400,164,0,69,101.45871585221512,13.075799972284585,396.02040001773275,28.0
1761299805,120,,Aggregated,32.000000,0.000000,82,120,170,210,250,310,360,360,400,400,400,269,0,88,115.24683568708004,13.075799972284585,396.02040001773275,28.390334572490705
1761299806,135,GET,/booking/listavailableappartments,15.000000,0.000000,100,120,160,190,220,280,340,350,370,370,370,120,0,110.0,131.2688400008483,42.76980002759956,367.9038999835029,29.0
1761299806,135,GET,/search/search,16.500000,0.000000,51,88,110,160,250,300,360,360,400,400,400,210,0,58,88.8834819032733,12.4319999886211,396.02040001773275,28.0
1761299806,135,,Aggregated,31.500000,0.000000,77,100,130,170,240,290,340,360,400,400,400,330,0,82,104.29633939330057,12.4319999886211,396.02040001773275,28.363636363636363
1761299807,150,GET,/booking/listavailableappartments,15.000000,0.000000,110,120,150,170,220,280,340,350,370,370,370,135,0,110.0,129.43452592676127,42.76980002759956,367.9038999835029,29.0
1761299807,150,GET,/search/search,21.571429,0.000000,48,88,100,120,230,290,310,360,400,400,400,252,0,51,83.89263888781738,12.4319999886211,396.02040001773275,28.0
1761299807,150,,Aggregated,36.571429,0.000000,76,100,120,150,220,290,330,360,400,400,400,387,0,82,99.77934366884432,12.4319999886211,396.02040001773275,28.348837209302324
1761299808,150,GET,/booking/listavailableappartments,15.000000,0.000000,110,120,140,160,210,260,340,350,370,370,370,150,0,110.0,127.32934666700505,42.76980002759956,367.9038999835029,29.0
1761299808,150,GET,/search/search,23.375000,0.000000,69,100,150,200,270,310,360,370,400,400,400,300,0,71,103.21670733227317,12.4319999886211,396.02040001773275,28.0
1761299808,150,,Aggregated,38.375000,0.000000,88,110,140,190,250,310,350,360,400,400,400,450,0,90,111.2542537771838,12.4319999886211,396.02040001773275,28.333333333333332
1761299809,150,GET,/booking/listavailableappartments,15.000000,0.000000,110,120,150,170,220,280,340,350,370,370,370,150,0,110.0,127.32934666700505,42.76980002759956,367.9038999835029,29.0
1761299809,150,GET,/search/search,25.555556,0.000000,70,110,200,220,290,310,360,360,400,400,400,349,0,70,107.01432750599704,12.4319999886211,396.02040001773275,28.0
1761299809,150,,Aggregated,40.555556,0.000000,90,120,170,210,270,310,360,360,400,400,400,499,0,89,113.1210466926728,12.4319999886211,396.02040001773275,28.30060120240481
1761299810,150,GET,/booking/listavailableappartments,15.000000,0.000000,110,130,160,190,220,280,340,350,370,370,370,150,0,110.0,127.32934666700505,42.76980002759956,367.9038999835029,29.0
1761299810,150,GET,/search/search,26.000000,0.000000,48,110,170,220,290,310,360,360,400,400,400,390,0,52,98.07616358851261,12.4319999886211,396.02040001773275,28.0
1761299810,150,,Aggregated,41.000000,0.000000,83,120,170,210,270,310,350,360,400,400,400,540,0,82,106.20204777698274,12.4319999886211,396.02040001773275,28.27777777777778
1761299811,150,GET,/booking/listavailableappartments,13.500000,0.000000,120,140,170,200,230,320,350,370,370,370,370,150,0,110.0,127.32934666700505,42.76980002759956,367.9038999835029,29.0
1761299811,150,GET,/search/search,30.400000,0.000000,34,97,150,200,270,310,360,360,400,400,400,443,0,37,89.74817607109803,12.4319999886211,396.02040001773275,28.0
1761299811,150,,Aggregated,43.900000,0.000000,69,110,160,200,270,310,350,360,400,400,400,593,0,70,99.25437436685866,12.4319999886211,396.02040001773275,28.252951096121418
