Timestamp,User Count,Type,Name,Requests/s,Failures/s,25%,50%,75%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1767699758,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1767699759,15,GET,/hotels,0.000000,0.000000,0,0,0,2,0,180.0,245.75225000444334,179.0517000190448,312.4527999898419,43.0
1767699759,15,,Aggregated,0.000000,0.000000,0,0,0,2,0,180.0,245.75225000444334,179.0517000190448,312.4527999898419,43.0
1767699760,30,GET,/hotels,0.000000,0.000000,20,1000,1000,4,0,180.0,389.8180499963928,19.636299984995276,1048.1313999916892,43.0
1767699760,30,GET,/recommendations,0.000000,0.000000,0,0,0,3,0,54,45.79696666526919,14.59239999530837,68.71150000370108,211.0
1767699760,30,,Aggregated,0.000000,0.000000,20,54,69,7,0,69,242.38044285448268,14.59239999530837,1048.1313999916892,115.0
1767699761,45,GET,/hotels,2.000000,0.000000,37,1000,2100,6,0,180.0,608.2008499991692,19.636299984995276,2052.652099984698,43.0
1767699761,45,GET,/recommendations,0.000000,0.000000,15,25,25,4,0,25,40.6713749980554,14.59239999530837,68.71150000370108,383.75
1767699761,45,,Aggregated,2.000000,0.000000,25,54,1000,10,0,54,381.1890599987237,14.59239999530837,2052.652099984698,179.3
1767699762,60,GET,/hotels,2.000000,0.000000,37,350,2100,12,0,180.0,852.7084250017651,18.559700023615733,3044.971399998758,1190.25
1767699762,60,GET,/recommendations,1.000000,0.000000,20,25,38,7,0,38,180.6741428528247,14.59239999530837,1044.9507999874186,407.85714285714283
1767699762,60,,Aggregated,3.000000,0.000000,25,54,1000,19,0,69,605.116847367945,14.59239999530837,3044.971399998758,902.0
1767699763,75,GET,/hotels,2.000000,0.000000,37,350,2100,16,0,180.0,911.1946437515144,18.559700023615733,3197.0441000012215,1190.25
1767699763,75,GET,/recommendations,1.000000,0.000000,25,48,1100,14,0,48,615.433885713823,14.59239999530837,3071.1565999954473,355.7857142857143
1767699763,75,,Aggregated,3.000000,0.000000,37,60,1100,30,0,60,773.1729566672584,14.59239999530837,3197.0441000012215,800.8333333333334
1767699764,90,GET,/hotels,2.500000,0.000000,20,76,1000,27,0,180.0,778.5536259266169,14.719400001922622,5051.735399989411,1402.7037037037037
1767699764,90,GET,/recommendations,1.500000,0.000000,19,44,1100,25,0,46,601.3490360009018,11.763000016799197,3071.1565999954473,347.08
