Timestamp,User Count,Type,Name,Requests/s,Failures/s,25%,50%,75%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1767712808,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1767712809,15,GET,/hotels,0.000000,0.000000,0,0,0,3,0,70,57.97946666522572,32.31510001933202,71.30559999495745,43.0
1767712809,15,,Aggregated,0.000000,0.000000,0,0,0,3,0,70,57.97946666522572,32.31510001933202,71.30559999495745,43.0
1767712810,45,GET,/hotels,0.000000,0.000000,63,1100,1100,7,0,70,353.0963571476085,32.31510001933202,1095.505800039973,43.0
1767712810,45,GET,/recommendations,0.000000,0.000000,0,0,0,2,0,24.288600019644946,547.0788500097115,24.288600019644946,1069.869099999778,902.0
1767712810,45,,Aggregated,0.000000,0.000000,57,1100,1100,9,0,70,396.2035777836314,24.288600019644946,1095.505800039973,233.88888888888889
1767712811,60,GET,/hotels,3.000000,0.000000,53,73,1100,15,0,70,529.7336399982063,18.164100009016693,2112.108100031037,43.0
1767712811,60,GET,/recommendations,0.000000,0.000000,41,1100,1100,6,0,41,546.7401000205427,14.359600027091801,1074.1536000277847,557.8333333333334
1767712811,60,,Aggregated,3.000000,0.000000,41,73,1100,21,0,70,534.5926285760166,14.359600027091801,2112.108100031037,190.0952380952381
1767712812,75,GET,/hotels,3.500000,0.000000,47,73,1100,20,0,70,461.9527799979551,18.164100009016693,2112.108100031037,43.0
1767712812,75,GET,/recommendations,1.000000,0.000000,16,38,1000,12,0,24,368.09138335229363,12.075900041963905,1074.1536000277847,557.1666666666666
1767712812,75,,Aggregated,4.500000,0.000000,26,57,1100,32,0,57,426.75475625583204,12.075900041963905,2112.108100031037,235.8125
1767712813,90,GET,/hotels,4.666667,0.000000,39,73,1100,35,0,70,460.3801942846206,16.508799977600574,2112.108100031037,43.0
1767712813,90,GET,/recommendations,2.000000,0.000000,14,17,1000,18,0,17,475.5604444589052,10.364999994635582,3044.347300019581,479.1111111111111
1767712813,90,,Aggregated,6.666667,0.000000,24,57,1100,53,0,57,465.53575094758514,10.364999994635582,3044.347300019581,191.11320754716982
1767712814,105,GET,/hotels,4.750000,0.000000,29,60,1100,52,0,60,574.1477942277785,16.508799977600574,5058.389300014824,43.0
1767712814,105,GET,/recommendations,3.000000,0.000000,14,18,270,25,0,24,360.1093720155768,10.364999994635582,3044.347300019581,431.28
1767712814,105,,Aggregated,7.750000,0.000000,24,41,1100,77,0,41,504.6548000030377,10.364999994635582,5058.389300014824,169.06493506493507
1767712815,120,GET,/hotels,6.200000,0.000000,29,53,1100,63,0,53,607.859077773774,16.096999985165894,5086.607899982482,43.0
1767712815,120,GET,/recommendations,3.200000,0.000000,15,19,290,39,0,19,401.4024307790141,10.364999994635582,3044.347300019581,404.84615384615387
1767712815,120,,Aggregated,9.400000,0.000000,19,39,1000,102,0,39,528.9197715698951,10.364999994635582,5086.607899982482,181.35294117647058
1767712816,135,GET,/hotels,7.833333,0.000000,27,40,1000,83,0,40,567.0854289137972,13.657099974807352,5086.607899982482,43.0
1767712816,135,GET,/recommendations,3.833333,0.000000,14,17,290,54,0,17,481.87466481963554,10.364999994635582,5063.996699987911,427.5
1767712816,135,,Aggregated,11.666667,0.000000,18,34,290,137,0,34,533.498704380332,10.364999994635582,5086.607899982482,194.55474452554745
1767712817,150,GET,/hotels,8.714286,0.000000,24,38,86,97,0,38,489.05172783427764,12.13579997420311,5086.607899982482,43.0
1767712817,150,GET,/recommendations,5.142857,0.000000,13,17,270,73,0,17,623.660365755874,9.54150001052767,7070.439599978272,389.4657534246575
1767712817,150,,Aggregated,13.857143,0.000000,16,30,87,170,0,30,546.8542605888455,9.54150001052767,7070.439599978272,191.7764705882353
1767712818,165,GET,/hotels,9.875000,0.000000,24,36,98,115,0,36,524.7815356503808,12.13579997420311,5107.91269998299,43.0
1767712818,165,POST,/login,0.000000,0.000000,0,0,0,1,0,5071.5347999939695,5071.5347999939695,5071.5347999939695,5071.5347999939695,64.0
1767712818,165,GET,/recommendations,6.375000,0.000000,13,17,41,92,0,17,640.5923076103056,9.54150001052767,7070.439599978272,419.9130434782609
1767712818,165,,Aggregated,16.250000,0.000000,16,29,98,208,0,29,597.8649216343072,9.54150001052767,7070.439599978272,209.8125
