Timestamp,User Count,Type,Name,Requests/s,Failures/s,25%,50%,75%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1767719720,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1767719721,30,GET,/hotels,0.000000,0.000000,0,0,0,1,0,68.80209996597841,68.80209996597841,68.80209996597841,68.80209996597841,43.0
1767719721,30,,Aggregated,0.000000,0.000000,0,0,0,1,0,68.80209996597841,68.80209996597841,68.80209996597841,68.80209996597841,43.0
1767719722,60,GET,/hotels,0.000000,0.000000,50,130,140,4,0,69,96.11229998699855,49.873100011609495,139.19560000067577,385.25
1767719722,60,GET,/recommendations,0.000000,0.000000,0,0,0,2,0,272.42369996383786,677.7621499786619,272.42369996383786,1083.100599993486,209.0
1767719722,60,,Aggregated,0.000000,0.000000,130,140,270,6,0,130.0,289.995583317553,49.873100011609495,1083.100599993486,326.5
1767719723,90,GET,/hotels,1.000000,0.000000,130,520,1100,11,0,280.0,603.8948727337728,49.873100011609495,2078.4799000248313,384.3636363636364
1767719723,90,GET,/recommendations,0.000000,0.000000,1100,1100,1100,4,0,1083.100599993486,866.0110749915475,272.42369996383786,1083.100599993486,211.5
1767719723,90,,Aggregated,1.000000,0.000000,140,1100,1100,15,0,520.0,673.7925266691794,49.873100011609495,2078.4799000248313,338.26666666666665
1767719724,150,GET,/hotels,1.500000,0.000000,120,1100,1200,25,0,520.0,855.377308006864,32.47679997002706,3115.651599946432,301.8
1767719724,150,GET,/recommendations,1.000000,0.000000,19,1100,2100,18,0,270.0,1014.8698055515221,12.079899956006557,3115.015699993819,324.0
1767719724,150,,Aggregated,2.500000,0.000000,52,1100,1200,43,0,520.0,922.1416093046279,12.079899956006557,3115.651599946432,311.09302325581393
1767719725,180,GET,/hotels,3.333333,0.000000,40,130,1100,36,0,120.0,662.2419777833986,19.355299999006093,3115.651599946432,246.5
1767719725,180,GET,/recommendations,1.333333,0.000000,18,44,2100,24,0,44,939.5024458353873,12.079899956006557,4150.19030001713,353.4166666666667
1767719725,180,POST,/reservation,0.000000,0.000000,0,0,0,1,0,65.54949999554083,65.54949999554083,65.54949999554083,65.54949999554083,64.0
1767719725,180,,Aggregated,4.666667,0.000000,28,120,1100,61,0,120.0,761.5462196761833,12.079899956006557,4150.19030001713,285.57377049180326
1767719726,210,GET,/hotels,5.750000,0.000000,34,100,1100,56,0,100.0,661.1404803562826,16.54819998657331,3142.877899983432,292.14285714285717
1767719726,210,GET,/recommendations,3.250000,0.000000,19,83,2100,38,0,83,1061.6145236800596,12.079899956006557,5098.808599985205,337.13157894736844
1767719726,210,POST,/reservation,0.000000,0.000000,0,0,0,1,0,65.54949999554083,65.54949999554083,65.54949999554083,65.54949999554083,64.0
1767719726,210,,Aggregated,9.000000,0.000000,25,100,1100,95,0,88,815.060718945154,12.079899956006557,5098.808599985205,307.7368421052632
1767719727,240,GET,/hotels,6.200000,0.000000,30,68,1100,88,0,68,727.5215465904859,15.36269998177886,5261.01670000935,257.40909090909093
1767719727,240,GET,/recommendations,4.400000,0.000000,19,37,1100,54,0,37,871.5319629614155,12.079899956006557,5098.808599985205,363.05555555555554
1767719727,240,POST,/reservation,0.000000,0.000000,66,66,66,1,0,65.54949999554083,65.54949999554083,65.54949999554083,65.54949999554083,64.0
1767719727,240,,Aggregated,10.600000,0.000000,24,64,1100,143,0,64,777.2739272718513,12.079899956006557,5261.01670000935,295.95104895104896
1767719728,270,GET,/hotels,8.166667,0.000000,45,220,1600,138,0,180.0,1400.073810146052,15.36269998177886,7279.980399995111,250.06521739130434
1767719728,270,GET,/recommendations,6.000000,0.000000,21,68,2100,83,0,83,1368.3704686728418,12.079899956006557,7216.428200015798,359.578313253012
1767719728,270,POST,/reservation,0.166667,0.000000,53,66,66,2,0,53,59.26224999711849,52.97499999869615,65.54949999554083,64.0
1767719728,270,,Aggregated,14.333333,0.000000,31,150,2100,223,0,140.0,1376.2486959641044,12.079899956006557,7279.980399995111,289.15695067264573
1767719729,300,GET,/hotels,10.571429,0.000000,52,420,1600,208,0,420.0,1424.6019225977832,13.142199954017997,7432.854100014083,242.70673076923077
1767719729,300,GET,/recommendations,6.571429,0.000000,22,330,3100,142,0,330.0,1489.5762183078775,10.574400017503649,7248.361399979331,380.6478873239437
1767719729,300,POST,/reservation,0.142857,0.000000,53,66,66,2,0,53,59.26224999711849,52.97499999869615,65.54949999554083,64.0
1767719729,300,,Aggregated,17.285714,0.000000,38,340,2100,352,0,340.0,1443.0555323865105,10.574400017503649,7432.854100014083,297.3380681818182
1767719730,330,GET,/hotels,13.625000,0.000000,48,250,1600,268,0,250.0,1478.432639927035,13.142199954017997,8353.472300048452,223.41417910447763
1767719730,330,GET,/recommendations,9.250000,0.000000,19,42,1400,195,0,44,1201.6690446138502,10.574400017503649,8183.3992000319995,372.8615384615385
1767719730,330,POST,/reservation,0.250000,0.000000,53,66,540,3,0,66,220.8041000024726,52.97499999869615,543.8878000131808,64.0
1767719730,330,,Aggregated,23.125000,0.000000,31,130,1600,466,0,130.0,1354.5232263951793,10.574400017503649,8353.472300048452,284.92489270386267
1767719731,360,GET,/hotels,19.444444,0.000000,42,120,1500,332,0,120.0,1318.4458283144359,13.142199954017997,8383.52339999983,213.26807228915663
1767719731,360,POST,/login,0.000000,0.000000,0,0,0,2,0,14,16.263199999229982,13.69880000129342,18.827599997166544,64.0
1767719731,360,GET,/recommendations,13.555556,0.000000,19,32,1100,233,0,33,1048.4902927029455,10.574400017503649,8183.3992000319995,381.83261802575106
1767719731,360,POST,/reservation,0.222222,0.000000,41,53,66,5,0,53,146.78678000345826,30.284899985417724,543.8878000131808,64.0
1767719731,360,,Aggregated,33.222222,0.000000,26,89,1400,572,0,90,1193.6865620632775,10.574400017503649,8383.52339999983,280.1048951048951
1767719732,390,GET,/hotels,23.700000,0.000000,39,100,1400,410,0,100.0,1131.978795123315,13.142199954017997,8383.52339999983,210.3560975609756
1767719732,390,POST,/login,0.000000,0.000000,19,19,19,2,0,14,16.263199999229982,13.69880000129342,18.827599997166544,64.0
1767719732,390,GET,/recommendations,16.500000,0.000000,19,29,580,280,0,29,915.9477874992133,10.574400017503649,8183.3992000319995,377.45714285714286
1767719732,390,POST,/reservation,0.200000,0.000000,41,66,130,6,0,53,143.47781666826145,30.284899985417724,543.8878000131808,64.0
1767719732,390,,Aggregated,40.400000,0.000000,26,74,1100,698,0,76,1033.6247561609555,10.574400017503649,8383.52339999983,275.7106017191977
1767719733,420,GET,/hotels,29.300000,0.000000,43,110,1100,481,0,120.0,1046.843220790308,13.142199954017997,11301.375399983954,218.51767151767152
1767719733,420,POST,/login,0.100000,0.000000,18,19,19,3,0,18,16.878766667408247,13.69880000129342,18.827599997166544,64.0
1767719733,420,GET,/recommendations,21.000000,0.000000,19,30,330,326,0,30,814.9799616565282,10.574400017503649,8183.3992000319995,398.2361963190184
1767719733,420,POST,/reservation,0.400000,0.000000,41,66,130,6,0,53,143.47781666826145,30.284899985417724,543.8878000131808,64.0
1767719733,420,,Aggregated,50.800000,0.000000,27,74,580,816,0,78,943.7825488972771,10.574400017503649,11301.375399983954,288.6127450980392
1767719734,450,GET,/hotels,36.600000,0.000000,49,120,600,564,0,130.0,989.3186276599828,13.142199954017997,11577.917399990838,224.40070921985816
1767719734,450,POST,/login,0.200000,0.000000,18,19,19,3,0,18,16.878766667408247,13.69880000129342,18.827599997166544,64.0
1767719734,450,GET,/recommendations,24.700000,0.000000,21,30,280,384,0,30,706.840643229043,10.574400017503649,8183.3992000319995,402.0989583333333
1767719734,450,POST,/reservation,0.600000,0.000000,41,66,130,6,0,53,143.47781666826145,30.284899985417724,543.8878000131808,64.0
1767719734,450,,Aggregated,62.100000,0.000000,28,76,420,957,0,79,867.6217515153548,10.574400017503649,11577.917399990838,294.19435736677116
1767719735,480,GET,/hotels,42.400000,0.000000,50,130,550,648,0,130.0,961.129859414395,13.142199954017997,11577.917399990838,225.1219135802469
1767719735,480,POST,/login,0.200000,0.000000,18,19,28,4,0,18,19.601699998020194,13.69880000129342,27.770499989856035,64.0
1767719735,480,GET,/recommendations,30.100000,0.000000,20,29,95,427,0,30,664.0286110073004,10.574400017503649,8183.3992000319995,408.5175644028103
