Timestamp,User Count,Type,Name,Requests/s,Failures/s,25%,50%,75%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1767715947,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1767715948,15,GET,/recommendations,0.000000,0.000000,0,0,0,2,0,33.421200001612306,34.64855000493117,33.421200001612306,35.87590000825003,553.0
1767715948,15,,Aggregated,0.000000,0.000000,0,0,0,2,0,33.421200001612306,34.64855000493117,33.421200001612306,35.87590000825003,553.0
1767715949,30,GET,/hotels,0.000000,0.000000,0,0,0,5,0,69,257.53608000231907,34.94629997294396,1064.5135000231676,43.0
1767715949,30,GET,/recommendations,0.000000,0.000000,33,36,36,2,0,33.421200001612306,34.64855000493117,33.421200001612306,35.87590000825003,553.0
1767715949,30,,Aggregated,0.000000,0.000000,46,69,74,7,0,46,193.85392857449395,33.421200001612306,1064.5135000231676,188.71428571428572
1767715950,45,GET,/hotels,0.000000,0.000000,46,53,66,9,0,66,171.9022333402083,34.94629997294396,1064.5135000231676,43.0
1767715950,45,GET,/recommendations,0.000000,0.000000,33,36,36,2,0,33.421200001612306,34.64855000493117,33.421200001612306,35.87590000825003,553.0
1767715950,45,,Aggregated,0.000000,0.000000,46,66,74,11,0,53,146.94701818833974,33.421200001612306,1064.5135000231676,135.72727272727272
1767715951,75,GET,/hotels,2.000000,0.000000,38,53,1000,16,0,53,429.0592875004222,20.806899992749095,3051.679999975022,43.0
1767715951,75,GET,/recommendations,1.000000,0.000000,16,21,36,7,0,21,313.0416285712272,13.50050000473857,2053.9836999960244,406.14285714285717
1767715951,75,,Aggregated,3.000000,0.000000,35,50,94,23,0,46,393.74956521762374,13.50050000473857,3051.679999975022,153.52173913043478
1767715952,90,GET,/hotels,2.000000,0.000000,39,66,1100,24,0,66,515.578549997978,20.806899992749095,3076.442699995823,43.0
1767715952,90,GET,/recommendations,1.000000,0.000000,16,21,36,8,0,17,275.47983750264393,12.547300022561103,2053.9836999960244,382.375
1767715952,90,,Aggregated,3.000000,0.000000,35,53,1000,32,0,46,455.55387187414453,12.547300022561103,3076.442699995823,127.84375
1767715953,105,GET,/hotels,4.000000,0.000000,38,64,1100,35,0,66,742.7492999987278,17.773800005670637,5081.289499998093,43.0
1767715953,105,GET,/recommendations,1.250000,0.000000,16,21,36,16,0,19,401.6878749971511,10.239099967293441,3050.0063999788836,425.375
1767715953,105,,Aggregated,5.250000,0.000000,26,53,1000,51,0,50,635.7496372531351,10.239099967293441,5081.289499998093,162.9607843137255
1767715954,120,GET,/hotels,4.800000,0.000000,26,59,1100,48,0,59,800.5360229168824,14.441400009673089,7046.596399974078,43.0
1767715954,120,POST,/login,0.000000,0.000000,0,0,0,1,0,8.82889999775216,8.82889999775216,8.82889999775216,8.82889999775216,64.0
1767715954,120,GET,/recommendations,1.600000,0.000000,14,17,33,23,0,17,285.2347000000958,10.239099967293441,3050.0063999788836,449.4782608695652
1767715954,120,,Aggregated,6.400000,0.000000,17,39,1000,72,0,36,624.9299458334766,8.82889999775216,7046.596399974078,173.13888888888889
1767715955,135,GET,/hotels,5.666667,0.000000,27,59,1100,60,0,59,1050.019391666865,14.441400009673089,7046.596399974078,43.0
1767715955,135,POST,/login,0.000000,0.000000,0,0,0,2,0,9,12.514300004113466,8.82889999775216,16.19970001047477,64.0
1767715955,135,GET,/recommendations,2.333333,0.000000,14,17,33,35,0,17,309.976497147831,10.239099967293441,3072.9093000409193,485.8285714285714
1767715955,135,,Aggregated,8.000000,0.000000,17,35,1000,97,0,35,761.6017474246826,8.82889999775216,7046.596399974078,203.2164948453608
1767715956,150,GET,/hotels,6.000000,0.000000,26,44,1100,74,0,46,967.138809457931,13.952399953268468,7046.596399974078,43.0
1767715956,150,POST,/login,0.000000,0.000000,16,16,16,2,0,9,12.514300004113466,8.82889999775216,16.19970001047477,64.0
1767715956,150,GET,/recommendations,2.857143,0.000000,14,18,43,48,0,18,548.5281916723276,10.239099967293441,7040.496900037397,482.6041666666667
1767715956,150,,Aggregated,8.857143,0.000000,17,33,1000,124,0,33,789.6988201626359,8.82889999775216,7046.596399974078,213.50806451612902
1767715957,150,GET,/hotels,6.750000,0.000000,26,46,1100,101,0,47,1072.7796435614327,13.952399953268468,7085.060000012163,43.0
1767715957,150,POST,/login,0.125000,0.000000,16,16,16,2,0,9,12.514300004113466,8.82889999775216,16.19970001047477,64.0
1767715957,150,GET,/recommendations,3.750000,0.000000,14,17,36,61,0,17,536.1005704960648,10.239099967293441,7040.496900037397,481.6885245901639
1767715957,150,,Aggregated,10.625000,0.000000,17,34,1100,164,0,33,860.2311426827616,8.82889999775216,7085.060000012163,206.4268292682927
1767715958,150,GET,/hotels,7.222222,0.000000,25,41,1100,120,0,43,1000.453668331223,13.952399953268468,7085.060000012163,43.0
1767715958,150,POST,/login,0.222222,0.000000,16,16,16,2,0,9,12.514300004113466,8.82889999775216,16.19970001047477,64.0
1767715958,150,GET,/recommendations,4.111111,0.000000,14,17,33,74,0,17,553.5322486539371,10.038800013717264,7040.496900037397,499.31081081081084
1767715958,150,,Aggregated,11.555556,0.000000,17,31,1100,196,0,31,821.6370163272771,8.82889999775216,7085.060000012163,215.49489795918367
1767715959,150,GET,/hotels,8.900000,0.000000,24,38,1100,142,0,39,1021.1593323919273,13.246099988464266,11191.610799985938,43.0
1767715959,150,POST,/login,0.200000,0.000000,16,16,16,2,0,9,12.514300004113466,8.82889999775216,16.19970001047477,64.0
1767715959,150,GET,/recommendations,5.300000,0.000000,13,15,26,95,0,15,583.7480663193243,10.038800013717264,11180.254800012335,486.3157894736842
1767715959,150,,Aggregated,14.400000,0.000000,15,26,1000,239,0,28,838.852385355639,8.82889999775216,11191.610799985938,219.38912133891213
1767715960,150,GET,/hotels,11.000000,0.000000,24,38,1100,169,0,41,1051.830161537165,13.246099988464266,11232.834400027059,43.0
1767715960,150,POST,/login,0.200000,0.000000,16,16,16,2,0,9,12.514300004113466,8.82889999775216,16.19970001047477,64.0
1767715960,150,GET,/recommendations,6.400000,0.000000,13,15,30,109,0,16,688.3896165169613,10.038800013717264,11180.254800012335,482.3394495412844
1767715960,150,,Aggregated,17.600000,0.000000,15,26,93,280,0,28,902.9242646433496,8.82889999775216,11232.834400027059,214.17857142857142
1767715961,150,GET,/hotels,12.500000,0.000000,23,36,300,200,0,38,1093.8635144979344,13.238299987278879,11252.555500017479,43.0
1767715961,150,POST,/login,0.200000,0.000000,8,16,16,3,0,9,11.17306666371102,8.490599982906133,16.19970001047477,64.0
1767715961,150,GET,/recommendations,7.900000,0.000000,13,15,32,120,0,16,685.9212266688701,9.550300019327551,11180.254800012335,480.5083333333333
1767715961,150,,Aggregated,20.600000,0.000000,15,26,77,323,0,28,932.2500597518341,8.490599982906133,11252.555500017479,205.73684210526315
1767715962,150,GET,/hotels,14.300000,0.000000,22,32,93,237,0,36,1094.4897603365898,13.238299987278879,15078.72230000794,43.0
1767715962,150,POST,/login,0.200000,0.000000,8,16,16,3,0,9,11.17306666371102,8.490599982906133,16.19970001047477,64.0
1767715962,150,GET,/recommendations,9.700000,0.000000,13,15,22,138,0,15,598.4495326103068,9.550300019327551,11180.254800012335,470.27536231884056
1767715962,150,POST,/reservation,0.000000,0.000000,0,0,0,1,0,14.446299988776445,14.446299988776445,14.446299988776445,14.446299988776445,64.0
