Timestamp,User Count,Type,Name,Requests/s,Failures/s,25%,50%,75%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1767705094,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1767705095,15,GET,/hotels,0.000000,0.000000,0,0,0,3,0,46,59.666933317203075,40.57179996743798,92.38170000026003,723.6666666666666
1767705095,15,,Aggregated,0.000000,0.000000,0,0,0,3,0,46,59.666933317203075,40.57179996743798,92.38170000026003,723.6666666666666
1767705096,30,GET,/hotels,0.000000,0.000000,83,1200,1200,5,0,83,298.231799993664,40.57179996743798,1229.113299981691,1368.8
1767705096,30,GET,/recommendations,0.000000,0.000000,0,0,0,2,0,15,15.569900016998872,14.614799991250038,16.525000042747706,209.0
1767705096,30,,Aggregated,0.000000,0.000000,17,83,1200,7,0,46,217.47125714318827,14.614799991250038,1229.113299981691,1037.4285714285713
1767705097,45,GET,/hotels,3.000000,0.000000,75,1000,1000,9,0,83,407.98803332856755,13.745600008405745,1229.113299981691,1082.5555555555557
1767705097,45,GET,/recommendations,0.000000,0.000000,11,15,15,3,0,15,14.157200018720081,11.331800022162497,16.525000042747706,440.0
1767705097,45,,Aggregated,3.000000,0.000000,15,75,1000,12,0,46,309.53032500110567,11.331800022162497,1229.113299981691,921.9166666666666
1767705098,60,GET,/hotels,2.500000,0.000000,75,1000,2100,17,0,310.0,890.6072647009483,13.745600008405745,3440.3086000238545,1482.6470588235295
1767705098,60,GET,/recommendations,0.500000,0.000000,15,19,52,6,0,17,28.755533344034728,11.331800022162497,59.06980001600459,440.1666666666667
1767705098,60,,Aggregated,3.000000,0.000000,45,83,1400,23,0,75,665.7763782600143,11.331800022162497,3440.3086000238545,1210.695652173913
1767705099,90,GET,/hotels,2.666667,0.000000,53,310,2100,27,0,100.0,791.885644438918,13.67949997074902,3440.3086000238545,1320.8148148148148
1767705099,90,GET,/recommendations,0.666667,0.000000,15,19,59,13,0,18,180.38837692718238,9.514500037766993,1059.7864000010304,423.84615384615387
1767705099,90,,Aggregated,3.333333,0.000000,18,59,1000,40,0,58,593.1490324976039,9.514500037766993,3440.3086000238545,1029.3
1767705100,105,GET,/hotels,3.750000,0.000000,45,83,1400,36,0,75,827.8689222158088,13.67949997074902,5069.951999990735,1110.1944444444443
1767705100,105,GET,/recommendations,1.250000,0.000000,15,20,59,21,0,19,266.6824619075106,9.514500037766993,2066.8069000239484,409.1904761904762
1767705100,105,,Aggregated,5.000000,0.000000,18,52,1000,57,0,50,621.1160157864358,9.514500037766993,5069.951999990735,851.9298245614035
1767705101,120,GET,/hotels,5.200000,0.000000,18,67,1200,49,0,58,732.0586755047362,13.247399998363107,5069.951999990735,1031.530612244898
1767705101,120,GET,/recommendations,2.000000,0.000000,14,20,59,27,0,19,362.1523592608153,9.514500037766993,3067.3283000360243,390.48148148148147
1767705101,120,,Aggregated,7.200000,0.000000,16,50,1000,76,0,47,600.6445894707117,9.514500037766993,5069.951999990735,803.7894736842105
1767705102,135,GET,/hotels,5.500000,0.000000,18,53,1100,66,0,52,777.5638060587826,13.247399998363107,7476.165000000037,959.7727272727273
1767705102,135,POST,/login,0.000000,0.000000,0,0,0,1,0,65.12710003880784,65.12710003880784,65.12710003880784,65.12710003880784,64.0
1767705102,135,GET,/recommendations,3.166667,0.000000,14,19,59,33,0,19,392.3630575776439,9.514500037766993,3087.297199992463,441.4848484848485
1767705102,135,,Aggregated,8.666667,0.000000,17,35,1000,100,0,41,643.323191999807,9.514500037766993,7476.165000000037,779.78
1767705103,150,GET,/hotels,5.857143,0.000000,18,50,1000,79,0,47,750.6836886057937,13.219800021033734,7476.165000000037,1015.1772151898734
1767705103,150,POST,/login,0.000000,0.000000,16,65,65,2,0,16,40.31805001432076,15.508999989833683,65.12710003880784,64.0
1767705103,150,GET,/recommendations,3.428571,0.000000,14,19,1000,46,0,19,707.313632612805,9.514500037766993,6096.157799998764,421.0869565217391
1767705103,150,,Aggregated,9.285714,0.000000,16,35,1000,127,0,41,723.7879889769714,9.514500037766993,7476.165000000037,785.0157480314961
1767705104,150,GET,/hotels,7.125000,0.000000,21,50,360,99,0,47,765.8043444436514,13.219800021033734,7476.165000000037,1112.3333333333333
1767705104,150,POST,/login,0.125000,0.000000,16,65,65,2,0,16,40.31805001432076,15.508999989833683,65.12710003880784,64.0
1767705104,150,GET,/recommendations,3.625000,0.000000,14,19,1100,58,0,19,828.9043931059684,9.514500037766993,6101.52259998722,389.0689655172414
1767705104,150,,Aggregated,10.875000,0.000000,17,45,370,159,0,45,779.6963584911716,9.514500037766993,7476.165000000037,835.3144654088051
1767705105,150,GET,/hotels,8.000000,0.000000,20,46,340,121,0,46,673.5917760327666,13.219800021033734,7476.165000000037,1076.5867768595042
1767705105,150,POST,/login,0.111111,0.000000,16,65,65,2,0,16,40.31805001432076,15.508999989833683,65.12710003880784,64.0
1767705105,150,GET,/recommendations,4.444444,0.000000,14,18,1000,72,0,17,783.1399097235085,9.514500037766993,7064.467599964701,392.3888888888889
1767705105,150,POST,/reservation,0.000000,0.000000,0,0,0,1,0,27.868700039107352,27.868700039107352,27.868700039107352,27.868700039107352,64.0
1767705105,150,,Aggregated,12.555556,0.000000,16,32,340,196,0,32,704.0774653067608,9.514500037766993,7476.165000000037,809.75
1767705106,150,GET,/hotels,8.500000,0.000000,19,42,320,140,0,45,841.0902999998403,12.161899998318404,11145.619799965061,1014.1642857142857
1767705106,150,POST,/login,0.200000,0.000000,14,16,65,3,0,16,31.500266670870285,13.86469998396933,65.12710003880784,64.0
1767705106,150,GET,/recommendations,5.400000,0.000000,14,17,1000,84,0,17,842.0652535728766,9.514500037766993,7080.7655999669805,399.0
1767705106,150,POST,/reservation,0.000000,0.000000,0,0,0,1,0,27.868700039107352,27.868700039107352,27.868700039107352,27.868700039107352,64.0
1767705106,150,,Aggregated,14.100000,0.000000,16,28,320,228,0,28,827.2302315796096,9.514500037766993,11145.619799965061,770.8552631578947
1767705107,150,GET,/hotels,10.500000,0.000000,19,33,260,167,0,37,841.3470868268022,12.161899998318404,11234.647800039966,1038.3353293413174
1767705107,150,POST,/login,0.200000,0.000000,16,65,5100,4,0,16,1293.2402750011533,13.86469998396933,5078.460299992003,64.0
1767705107,150,GET,/recommendations,6.300000,0.000000,14,17,1000,101,0,17,852.9189000019139,9.514500037766993,7080.7655999669805,408.1089108910891
1767705107,150,POST,/reservation,0.000000,0.000000,28,28,28,1,0,27.868700039107352,27.868700039107352,27.868700039107352,27.868700039107352,64.0
1767705107,150,,Aggregated,17.000000,0.000000,16,25,260,273,0,27,849.2696051293517,9.514500037766993,11234.647800039966,787.3296703296703
1767705108,150,GET,/hotels,12.400000,0.000000,18,32,95,192,0,35,863.1444776037824,12.161899998318404,11234.647800039966,1037.1770833333333
1767705108,150,POST,/login,0.300000,0.000000,16,65,5100,4,0,16,1293.2402750011533,13.86469998396933,5078.460299992003,64.0
1767705108,150,GET,/recommendations,7.600000,0.000000,13,17,1100,116,0,17,1032.566664657146,9.514500037766993,11171.872300037649,394.42241379310343
1767705108,150,POST,/reservation,0.100000,0.000000,28,28,28,1,0,27.868700039107352,27.868700039107352,27.868700039107352,27.868700039107352,64.0
1767705108,150,,Aggregated,20.400000,0.000000,15,22,96,313,0,26,928.7613501603798,9.514500037766993,11234.647800039966,783.4217252396166
1767705109,150,GET,/hotels,14.500000,0.000000,18,32,84,209,0,34,906.1858894731782,12.161899998318404,15089.561500004493,1011.5933014354067
1767705109,150,POST,/login,0.400000,0.000000,16,65,5100,4,0,16,1293.2402750011533,13.86469998396933,5078.460299992003,64.0
1767705109,150,GET,/recommendations,8.600000,0.000000,13,16,43,140,0,16,988.8724564300252,8.438999997451901,11177.864699973725,397.0642857142857
1767705109,150,POST,/reservation,0.100000,0.000000,28,28,28,1,0,27.868700039107352,27.868700039107352,27.868700039107352,27.868700039107352,64.0
1767705109,150,,Aggregated,23.600000,0.000000,15,21,73,354,0,22,940.7791655371228,8.438999997451901,15089.561500004493,755.1751412429378
1767705110,150,GET,/hotels,15.800000,0.000000,18,32,96,237,0,35,1017.3437637124674,12.161899998318404,15472.970000002533,1046.2067510548522
1767705110,150,POST,/login,0.400000,0.000000,16,65,5100,4,0,16,1293.2402750011533,13.86469998396933,5078.460299992003,64.0
1767705110,150,GET,/recommendations,10.000000,0.000000,13,16,25,161,0,17,907.3572795037671,8.438999997451901,11177.864699973725,406.96894409937886
1767705110,150,POST,/reservation,0.100000,0.000000,28,28,28,1,0,27.868700039107352,27.868700039107352,27.868700039107352,27.868700039107352,64.0
1767705110,150,,Aggregated,26.300000,0.000000,15,20,72,403,0,22,973.6869076923201,8.438999997451901,15472.970000002533,778.6426799007444
1767705111,150,GET,/hotels,16.800000,0.000000,19,33,100,266,0,36,993.2599315788295,12.161899998318404,15472.970000002533,1112.515037593985
1767705111,150,POST,/login,0.400000,0.000000,16,65,5100,4,0,16,1293.2402750011533,13.86469998396933,5078.460299992003,64.0
1767705111,150,GET,/recommendations,11.800000,0.000000,13,16,22,183,0,16,944.773808742881,8.438999997451901,15059.645100031048,398.26229508196724
1767705111,150,POST,/reservation,0.100000,0.000000,28,28,28,1,0,27.868700039107352,27.868700039107352,27.868700039107352,27.868700039107352,64.0
1767705111,150,,Aggregated,29.100000,0.000000,15,20,73,454,0,22,974.2325519822899,8.438999997451901,15472.970000002533,813.0638766519824
1767705112,150,GET,/hotels,18.400000,0.000000,19,33,310,301,0,36,1118.343641859846,12.161899998318404,15472.970000002533,1117.9867109634552
1767705112,150,POST,/login,0.400000,0.000000,14,16,5100,4,0,16,1293.2402750011533,13.86469998396933,5078.460299992003,64.0
1767705112,150,GET,/recommendations,12.900000,0.000000,13,15,19,199,0,16,869.9284994974147,8.438999997451901,15059.645100031048,410.964824120603
1767705112,150,POST,/reservation,0.100000,0.000000,28,28,28,1,0,27.868700039107352,27.868700039107352,27.868700039107352,27.868700039107352,64.0
1767705112,150,,Aggregated,31.800000,0.000000,15,20,58,505,0,22,1019.6792819798869,8.438999997451901,15472.970000002533,828.9425742574257
1767705113,150,GET,/hotels,20.300000,0.000000,19,32,270,330,0,35,1027.4625627264013,12.161899998318404,15472.970000002533,1134.8757575757577
1767705113,150,POST,/login,0.400000,0.000000,14,16,5100,5,0,16,1037.384919996839,13.86469998396933,5078.460299992003,64.0
