Timestamp,User Count,Type,Name,Requests/s,Failures/s,25%,50%,75%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1767704579,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1767704580,15,GET,/recommendations,0.000000,0.000000,0,0,0,1,0,37.18869999283925,37.18869999283925,37.18869999283925,37.18869999283925,204.0
1767704580,15,,Aggregated,0.000000,0.000000,0,0,0,1,0,37.18869999283925,37.18869999283925,37.18869999283925,37.18869999283925,204.0
1767704581,30,GET,/hotels,0.000000,0.000000,0,0,0,3,0,100.0,153.8061666651629,73.41040001483634,287.5562999979593,2761.0
1767704581,30,GET,/recommendations,0.000000,0.000000,30,1000,1000,3,0,37,368.5339333411927,30.062500038184226,1038.3505999925546,206.66666666666666
1767704581,30,,Aggregated,0.000000,0.000000,73,100,290,6,0,73,261.1700500031778,30.062500038184226,1038.3505999925546,1483.8333333333333
1767704582,45,GET,/hotels,0.000000,0.000000,46,290,1400,6,0,73,328.86561666964553,17.38100004149601,1448.8737999927253,2308.0
1767704582,45,GET,/recommendations,1.000000,0.000000,15,250,1000,8,0,37,432.38832500355784,13.57439998537302,1039.87059998326,381.5
1767704582,45,,Aggregated,1.000000,0.000000,30,100,1000,14,0,73,388.0214500033097,13.57439998537302,1448.8737999927253,1207.142857142857
1767704583,60,GET,/hotels,1.000000,0.000000,18,85,290,13,0,85,427.56346923460325,15.685099991969764,3060.5331999831833,1480.2307692307693
1767704583,60,GET,/recommendations,1.500000,0.000000,30,1000,1100,17,0,1000.0,933.1571352942025,12.42769998498261,3068.2095999945886,371.6470588235294
1767704583,60,,Aggregated,2.500000,0.000000,30,100,1000,30,0,91,714.0665466683762,12.42769998498261,3068.2095999945886,852.0333333333333
1767704584,75,GET,/hotels,1.000000,0.000000,38,91,370,22,0,85,495.4000318221833,15.30929998261854,3122.1468999865465,1338.7272727272727
1767704584,75,GET,/recommendations,2.000000,0.000000,20,250,1000,24,0,49,753.5463750027702,11.27209997503087,3068.2095999945886,410.625
1767704584,75,POST,/reservation,0.000000,0.000000,0,0,0,1,0,1053.511600010097,1053.511600010097,1053.511600010097,1053.511600010097,64.0
1767704584,75,,Aggregated,3.000000,0.000000,30,100,1000,47,0,91,639.0941553226513,11.27209997503087,3122.1468999865465,837.6808510638298
1767704585,90,GET,/hotels,2.500000,0.000000,37,85,370,30,0,73,483.59704667236656,13.502500019967556,3122.1468999865465,1326.6333333333334
1767704585,90,POST,/login,0.000000,0.000000,0,0,0,1,0,11.400000017601997,11.400000017601997,11.400000017601997,11.400000017601997,64.0
1767704585,90,GET,/recommendations,3.750000,0.000000,17,47,1000,34,0,46,806.9504941180212,11.27209997503087,5078.0350000131875,453.29411764705884
1767704585,90,POST,/reservation,0.000000,0.000000,1100,1100,1100,1,0,1053.511600010097,1053.511600010097,1053.511600010097,1053.511600010097,64.0
1767704585,90,,Aggregated,6.250000,0.000000,20,62,1000,66,0,49,651.6536333365366,11.27209997503087,5078.0350000131875,838.469696969697
1767704586,105,GET,/hotels,3.800000,0.000000,18,46,330,49,0,46,368.1448673477814,13.502500019967556,3122.1468999865465,1174.6122448979593
1767704586,105,POST,/login,0.000000,0.000000,0,0,0,1,0,11.400000017601997,11.400000017601997,11.400000017601997,11.400000017601997,64.0
1767704586,105,GET,/recommendations,4.200000,0.000000,16,40,1000,42,0,37,848.6821499994091,10.97559998743236,5078.0350000131875,456.1666666666667
1767704586,105,POST,/reservation,0.200000,0.000000,1100,1100,1100,1,0,1053.511600010097,1053.511600010097,1053.511600010097,1053.511600010097,64.0
1767704586,105,,Aggregated,8.200000,0.000000,17,46,1000,93,0,46,588.6952731187546,10.97559998743236,5078.0350000131875,826.2688172043011
1767704587,135,GET,/hotels,4.000000,0.000000,18,37,320,62,0,37,409.6528790335381,13.502500019967556,7057.643600041047,1104.5483870967741
1767704587,135,POST,/login,0.000000,0.000000,11,11,11,1,0,11.400000017601997,11.400000017601997,11.400000017601997,11.400000017601997,64.0
1767704587,135,GET,/recommendations,4.833333,0.000000,14,40,1100,55,0,37,1200.9481618159705,10.97559998743236,7055.692999972962,435.4909090909091
1767704587,135,POST,/reservation,0.166667,0.000000,1100,1100,1100,1,0,1053.511600010097,1053.511600010097,1053.511600010097,1053.511600010097,64.0
1767704587,135,,Aggregated,9.000000,0.000000,17,38,1000,119,0,37,777.4415042015582,10.97559998743236,7057.643600041047,777.8319327731092
1767704588,150,GET,/hotels,5.428571,0.000000,18,38,310,84,0,38,349.6655440491547,12.813300010748208,7057.643600041047,1107.404761904762
1767704588,150,POST,/login,0.142857,0.000000,11,11,11,1,0,11.400000017601997,11.400000017601997,11.400000017601997,11.400000017601997,64.0
1767704588,150,GET,/recommendations,5.285714,0.000000,13,31,1000,67,0,31,1063.8432134318152,10.77409996651113,7055.692999972962,446.5820895522388
1767704588,150,POST,/reservation,0.142857,0.000000,1100,1100,1100,1,0,1053.511600010097,1053.511600010097,1053.511600010097,1053.511600010097,64.0
1767704588,150,,Aggregated,11.000000,0.000000,16,35,350,153,0,35,664.7994287587471,10.77409996651113,7057.643600041047,804.3856209150326
1767704589,150,GET,/hotels,6.625000,0.000000,18,39,310,101,0,40,341.3028584166181,12.813300010748208,7057.643600041047,1195.3267326732673
