Timestamp,User Count,Type,Name,Requests/s,Failures/s,25%,50%,75%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1767717499,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1767717500,15,GET,/hotels,0.000000,0.000000,0,0,0,1,0,99.91029999218881,99.91029999218881,99.91029999218881,99.91029999218881,43.0
1767717500,15,GET,/recommendations,0.000000,0.000000,0,0,0,1,0,94.50180002022535,94.50180002022535,94.50180002022535,94.50180002022535,204.0
1767717500,15,,Aggregated,0.000000,0.000000,0,0,0,2,0,95,97.20605000620708,94.50180002022535,99.91029999218881,123.5
1767717501,30,GET,/hotels,0.000000,0.000000,18,390,390,4,0,100,225.04610000760294,18.1571000139229,394.4865000084974,2337.5
1767717501,30,GET,/recommendations,0.000000,0.000000,43,59,1100,4,0,59,316.27075001597404,43.468100018799305,1068.3316999929957,382.75
1767717501,30,,Aggregated,0.000000,0.000000,43,390,390,8,0,95,270.6584250117885,18.1571000139229,1068.3316999929957,1360.125
1767717502,45,GET,/hotels,1.000000,0.000000,22,150,390,12,0,150.0,428.8702166668372,16.46810001693666,2102.8839999926277,2719.9166666666665
1767717502,45,GET,/recommendations,1.000000,0.000000,43,43,59,6,0,43,221.1108000095313,18.1006999919191,1068.3316999929957,439.5
1767717502,45,,Aggregated,2.000000,0.000000,43,150,390,18,0,100,359.6170777810686,16.46810001693666,2102.8839999926277,1959.7777777777778
1767717503,60,GET,/hotels,2.000000,0.000000,28,150,1100,20,0,140.0,591.2683649978135,16.46810001693666,3279.3975999811664,2337.5
1767717503,60,GET,/recommendations,2.000000,0.000000,18,36,43,10,0,36,141.4604700054042,15.860199986491352,1068.3316999929957,485.6
1767717503,60,,Aggregated,4.000000,0.000000,22,65,390,30,0,65,441.33240000034374,15.860199986491352,3279.3975999811664,1720.2
1767717504,75,GET,/hotels,3.666667,0.000000,45,150,1100,32,0,140.0,668.0928156201844,16.291100007947534,3279.3975999811664,2480.90625
1767717504,75,POST,/login,0.000000,0.000000,0,0,0,1,0,56.69689999194816,56.69689999194816,56.69689999194816,56.69689999194816,64.0
1767717504,75,GET,/recommendations,1.666667,0.000000,17,19,43,13,0,19,112.48556923909256,13.96420004311949,1068.3316999929957,474.3076923076923
1767717504,75,,Aggregated,5.333333,0.000000,22,61,430,46,0,61,497.78216086839245,13.96420004311949,3279.3975999811664,1861.2826086956522
1767717505,105,GET,/hotels,4.500000,0.000000,30,150,1100,46,0,150.0,686.5609499977638,16.291100007947534,3395.388600009028,2437.2608695652175
1767717505,105,POST,/login,0.000000,0.000000,26,26,26,2,0,26.392600033432245,41.5447500126902,26.392600033432245,56.69689999194816,64.0
1767717505,105,GET,/recommendations,1.750000,0.000000,17,19,43,16,0,19,95.05326875296305,13.96420004311949,1068.3316999929957,554.5
1767717505,105,,Aggregated,6.250000,0.000000,19,61,430,64,0,61,518.5272734370301,13.96420004311949,3395.388600009028,1892.40625
1767717506,120,GET,/hotels,5.600000,0.000000,31,150,1100,62,0,150.0,909.198099996091,14.780799974687397,7050.409999967087,2337.5
1767717506,120,POST,/login,0.200000,0.000000,26,26,26,2,0,26.392600033432245,41.5447500126902,26.392600033432245,56.69689999194816,64.0
1767717506,120,GET,/recommendations,2.400000,0.000000,17,19,43,22,0,19,354.10664999984544,13.96420004311949,5110.146499995608,555.0454545454545
