Timestamp,User Count,Type,Name,Requests/s,Failures/s,25%,50%,75%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1767716807,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1767716808,15,GET,/hotels,0.000000,0.000000,0,0,0,2,0,36,41.95705000893213,35.797599994111806,48.11650002375245,43.0
1767716808,15,GET,/recommendations,0.000000,0.000000,0,0,0,1,0,39.15450000204146,39.15450000204146,39.15450000204146,39.15450000204146,204.0
1767716808,15,,Aggregated,0.000000,0.000000,0,0,0,3,0,39,41.022866673301905,35.797599994111806,48.11650002375245,96.66666666666667
1767716809,45,GET,/hotels,0.000000,0.000000,32,40,43,7,0,40,182.28145713718342,28.17260002484545,1049.1860999609344,43.0
1767716809,45,GET,/recommendations,0.000000,0.000000,15,38,38,3,0,38,30.860833319214482,15.31519996933639,39.15450000204146,436.6666666666667
1767716809,45,,Aggregated,0.000000,0.000000,28,38,43,10,0,38,136.85526999179274,15.31519996933639,1049.1860999609344,161.1
1767716810,60,GET,/hotels,2.000000,0.000000,26,32,43,9,0,36,147.19705554630815,22.98119995975867,1049.1860999609344,43.0
1767716810,60,GET,/recommendations,1.000000,0.000000,16,38,39,6,0,38,195.27913333149627,15.31519996933639,1023.8206000067294,321.5
1767716810,60,,Aggregated,3.000000,0.000000,26,38,43,15,0,38,166.4298866603834,15.31519996933639,1049.1860999609344,154.4
1767716811,75,GET,/hotels,3.500000,0.000000,23,29,43,15,0,32,100.42457333765924,14.587300014682114,1049.1860999609344,43.0
1767716811,75,GET,/recommendations,1.500000,0.000000,19,39,1000,10,0,39,531.6968300030567,15.31519996933639,3040.0596000254154,414.9
1767716811,75,,Aggregated,5.000000,0.000000,20,38,45,25,0,38,272.9334760038182,14.587300014682114,3040.0596000254154,191.76
1767716812,90,GET,/hotels,2.666667,0.000000,23,32,56,21,0,32,226.81171905216095,13.371800014283508,3065.736900025513,43.0
1767716812,90,GET,/recommendations,1.666667,0.000000,19,39,1000,17,0,39,385.1376823526259,14.745899999979883,3040.0596000254154,493.2352941176471
1767716812,90,,Aggregated,4.333333,0.000000,20,38,56,38,0,38,297.64175526552685,13.371800014283508,3065.736900025513,244.42105263157896
1767716813,105,GET,/hotels,3.250000,0.000000,25,40,64,31,0,40,333.4364032301481,13.371800014283508,3065.736900025513,43.0
1767716813,105,GET,/recommendations,2.500000,0.000000,16,39,1000,25,0,39,712.3050640057772,11.292300012428313,5058.009599975776,484.96
1767716813,105,,Aggregated,5.750000,0.000000,19,39,78,56,0,39,502.5741982192682,11.292300012428313,5058.009599975776,240.30357142857142
1767716814,120,GET,/hotels,4.200000,0.000000,22,38,78,45,0,38,534.4438688894217,13.371800014283508,5075.56890003616,43.0
1767716814,120,GET,/recommendations,3.200000,0.000000,15,19,1000,37,0,19,813.5934540596036,11.292300012428313,5068.891300004907,507.7027027027027
1767716814,120,,Aggregated,7.400000,0.000000,16,37,88,82,0,37,660.4016085393818,11.292300012428313,5075.56890003616,252.6829268292683
1767716815,135,GET,/hotels,5.000000,0.000000,25,40,78,56,0,39,653.2573000004049,13.371800014283508,7056.139799999073,43.0
1767716815,135,GET,/recommendations,4.000000,0.000000,15,19,1000,46,0,19,986.6843369622391,11.292300012428313,7050.260799995158,494.19565217391306
1767716815,135,,Aggregated,9.000000,0.000000,17,38,230,102,0,38,803.6263558851537,11.292300012428313,7056.139799999073,246.48039215686273
1767716816,150,GET,/hotels,5.571429,0.000000,23,38,120,82,0,37,569.3758841463444,13.371800014283508,7056.139799999073,43.0
1767716816,150,GET,/recommendations,5.000000,0.000000,15,21,1000,57,0,21,877.6172578994496,11.013400042429566,7050.260799995158,487.56140350877195
1767716816,150,,Aggregated,10.571429,0.000000,17,36,230,139,0,36,695.777023023517,11.013400042429566,7056.139799999073,225.3021582733813
1767716817,150,GET,/hotels,6.875000,0.000000,22,36,61,104,0,36,467.29791057665494,12.119899969547987,7056.139799999073,43.0
1767716817,150,GET,/recommendations,5.625000,0.000000,15,19,1000,66,0,19,760.7321545488737,11.013400042429566,7050.260799995158,491.8030303030303
1767716817,150,POST,/reservation,0.000000,0.000000,0,0,0,1,0,3052.7860000147484,3052.7860000147484,3052.7860000147484,3052.7860000147484,64.0
1767716817,150,,Aggregated,12.500000,0.000000,17,32,78,171,0,32,595.6730462000733,11.013400042429566,7056.139799999073,216.3450292397661
1767716818,150,GET,/hotels,8.555556,0.000000,20,32,53,121,0,32,421.91146363596596,12.119899969547987,7056.139799999073,43.0
1767716818,150,GET,/recommendations,5.888889,0.000000,14,18,1000,78,0,18,827.681912823419,11.013400042429566,7077.030799991917,474.7435897435897
1767716818,150,POST,/reservation,0.000000,0.000000,3100,3100,3100,1,0,3052.7860000147484,3052.7860000147484,3052.7860000147484,3052.7860000147484,64.0
1767716818,150,,Aggregated,14.444444,0.000000,16,29,61,200,0,30,593.3163115009665,11.013400042429566,7077.030799991917,211.485
1767716819,150,GET,/hotels,9.600000,0.000000,21,33,52,152,0,33,509.4737921049512,12.119899969547987,11285.160799976438,43.0
1767716819,150,GET,/recommendations,6.400000,0.000000,14,18,1000,98,0,18,952.2200020431656,9.98299999628216,11276.109999977052,463.0204081632653
1767716819,150,POST,/reservation,0.100000,0.000000,31,3100,3100,2,0,31.244700017850846,1542.0153500162996,31.244700017850846,3052.7860000147484,64.0
1767716819,150,,Aggregated,16.100000,0.000000,16,28,55,252,0,29,689.8476480167278,9.98299999628216,11285.160799976438,206.5079365079365
1767716820,150,GET,/hotels,11.700000,0.000000,21,33,50,177,0,33,545.3491841796733,12.119899969547987,11300.291099993046,43.0
1767716820,150,GET,/recommendations,7.600000,0.000000,14,18,50,115,0,18,982.7743304372036,9.98299999628216,11304.502600047272,467.44347826086954
1767716820,150,POST,/reservation,0.100000,0.000000,31,3100,3100,2,0,31.244700017850846,1542.0153500162996,31.244700017850846,3052.7860000147484,64.0
1767716820,150,,Aggregated,19.400000,0.000000,17,27,50,294,0,28,723.2308989799768,9.98299999628216,11304.502600047272,209.16666666666666
1767716821,150,GET,/hotels,13.800000,0.000000,20,32,48,210,0,32,630.4501885708999,12.119899969547987,11324.714999995194,43.0
1767716821,150,GET,/recommendations,8.600000,0.000000,14,17,38,131,0,18,958.896393893475,9.98299999628216,11304.502600047272,462.0687022900763
1767716821,150,POST,/reservation,0.200000,0.000000,31,3100,3100,2,0,31.244700017850846,1542.0153500162996,31.244700017850846,3052.7860000147484,64.0
1767716821,150,,Aggregated,22.600000,0.000000,16,25,48,343,0,26,761.2069909620022,9.98299999628216,11324.714999995194,203.17492711370264
1767716822,150,GET,/hotels,16.100000,0.000000,19,31,45,236,0,32,770.5398474571342,12.119899969547987,15073.191999981645,43.0
1767716822,150,GET,/recommendations,10.500000,0.000000,13,16,31,149,0,17,892.0932664421086,9.820499981287867,11304.502600047272,445.40939597315435
1767716822,150,POST,/reservation,0.200000,0.000000,18,31,3100,3,0,31,1034.011100011412,18.002600001636893,3052.7860000147484,64.0
1767716822,150,,Aggregated,26.800000,0.000000,16,24,44,388,0,25,819.2560154633817,9.820499981287867,15073.191999981645,197.6958762886598
1767716823,150,GET,/hotels,18.400000,0.000000,20,31,44,263,0,32,694.601747148472,12.119899969547987,15073.191999981645,43.0
1767716823,150,POST,/login,0.000000,0.000000,0,0,0,1,0,13.541300024371594,13.541300024371594,13.541300024371594,13.541300024371594,64.0
