Timestamp,User Count,Type,Name,Requests/s,Failures/s,25%,50%,75%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1767716947,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1767716948,15,GET,/recommendations,0.000000,0.000000,0,0,0,1,0,47.86749999038875,47.86749999038875,47.86749999038875,47.86749999038875,214.0
1767716948,15,,Aggregated,0.000000,0.000000,0,0,0,1,0,47.86749999038875,47.86749999038875,47.86749999038875,47.86749999038875,214.0
1767716949,30,GET,/hotels,0.000000,0.000000,0,0,0,2,0,48.35019999882206,54.64749998645857,48.35019999882206,60.944799974095076,43.0
1767716949,30,GET,/recommendations,0.000000,0.000000,37,41,1100,4,0,41,296.29607500100974,37.470399984158576,1058.7816000333987,730.0
1767716949,30,,Aggregated,0.000000,0.000000,41,48,61,6,0,48,215.74654999615936,37.470399984158576,1058.7816000333987,501.0
1767716950,45,GET,/hotels,0.000000,0.000000,38,61,2100,10,0,56,558.226310001919,29.317400010768324,2098.7118000048213,43.0
1767716950,45,GET,/recommendations,0.000000,0.000000,37,250,1100,7,0,48,502.4988285814678,11.886399996001273,2070.736500027124,704.0
1767716950,45,,Aggregated,0.000000,0.000000,38,61,1100,17,0,56,535.2797000052626,11.886399996001273,2098.7118000048213,315.1764705882353
1767716951,60,GET,/hotels,0.000000,0.000000,29,56,1100,20,0,48,500.4472299973713,18.63999996567145,3067.446300003212,43.0
1767716951,60,GET,/recommendations,1.000000,0.000000,16,41,1100,12,0,41,473.68756667613826,11.886399996001273,2070.736500027124,670.1666666666666
1767716951,60,POST,/reservation,0.000000,0.000000,0,0,0,1,0,2075.5600999691524,2075.5600999691524,2075.5600999691524,2075.5600999691524,64.0
1767716951,60,,Aggregated,1.000000,0.000000,31,56,1100,33,0,48,538.4471363645526,11.886399996001273,3067.446300003212,271.6969696969697
1767716952,75,GET,/hotels,3.333333,0.000000,25,38,78,30,0,38,412.0954333319484,17.019699967931956,3067.446300003212,43.0
1767716952,75,GET,/recommendations,2.333333,0.000000,16,41,1000,20,0,41,459.3196500092745,11.886399996001273,2070.736500027124,693.7
1767716952,75,POST,/reservation,0.000000,0.000000,2100,2100,2100,1,0,2075.5600999691524,2075.5600999691524,2075.5600999691524,2075.5600999691524,64.0
1767716952,75,,Aggregated,5.666667,0.000000,25,41,1000,51,0,41,463.23168823751166,11.886399996001273,3067.446300003212,298.5882352941176
