Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1761233076,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1761233077,15,POST,/booking/add,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,2,0,37.271399996825494,38.4885499952361,37.271399996825494,39.705699993646704,65.0
1761233077,15,GET,/booking/listavailableappartments,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,15,0,210.0,181.21206666498134,48.7103999912506,239.35139999957755,4420.0
1761233077,15,GET,/search/search,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,13,0,42,40.680161540736805,17.844800007878803,55.99310000252444,28.0
1761233077,15,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,30,0,52,110.80000666649237,17.844800007878803,239.35139999957755,2226.4666666666667
1761233078,45,POST,/booking/add,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,10,0,78,65.74893000070006,13.171800004784018,108.63740000058897,65.0
1761233078,45,GET,/booking/listavailableappartments,0.000000,0.000000,110,200,210,220,230,240,240,240,240,240,240,30,0,97,128.9169099977395,31.426299989107065,239.35139999957755,4420.0
1761233078,45,GET,/search/search,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,27,0,50,57.52614074218501,12.763599996105768,132.20730000466574,28.0
1761233078,45,,Aggregated,0.000000,0.000000,84,98,120,130,210,230,240,240,240,240,240,67,0,80,90.7194388056445,12.763599996105768,239.35139999957755,2000.089552238806
1761233079,60,POST,/booking/add,0.000000,0.000000,74,85,89,91,110,110,110,110,110,110,110,19,0,74,56.76226842287609,11.448100005509332,109.99680000531953,65.0
1761233079,60,GET,/booking/listavailableappartments,3.000000,0.000000,97,110,180,200,230,230,240,240,240,240,240,45,0,88,112.04373999854498,31.32460000051651,239.35139999957755,4420.0
1761233079,60,GET,/search/search,0.000000,0.000000,83,89,94,95,120,130,130,130,130,130,130,44,0,52,58.92335454601297,11.209299991605803,132.20730000466574,28.0
1761233079,60,,Aggregated,3.000000,0.000000,80,91,99,110,180,220,230,240,240,240,240,108,0,75,80.67665740734945,11.209299991605803,239.35139999957755,1864.5092592592594
1761233080,75,POST,/booking/add,1.000000,0.000000,74,78,83,85,92,110,110,110,110,110,110,33,0,40,51.021081817011826,11.448100005509332,109.99680000531953,65.0
1761233080,75,GET,/booking/listavailableappartments,10.000000,0.000000,85,98,110,170,220,230,240,240,240,240,240,60,0,83,101.29862499864733,31.32460000051651,239.35139999957755,4420.0
1761233080,75,GET,/search/search,6.500000,0.000000,57,82,87,91,100,120,130,130,130,130,130,73,0,42,51.7284945203693,11.209299991605803,132.20730000466574,28.0
1761233080,75,,Aggregated,17.500000,0.000000,65,83,91,97,120,200,230,240,240,240,240,166,0,62,69.50477891486258,11.209299991605803,239.35139999957755,1622.8253012048192
1761233081,90,POST,/booking/add,3.333333,0.000000,44,75,79,83,92,110,130,130,130,130,130,43,0,42,49.86121860328726,11.448100005509332,126.40409999585245,65.0
