Timestamp,User Count,Type,Name,Requests/s,Failures/s,25%,50%,75%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1767712618,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1767712619,15,GET,/hotels,0.000000,0.000000,0,0,0,2,0,38.08939998270944,56.76114998641424,38.08939998270944,75.43289999011904,43.0
1767712619,15,,Aggregated,0.000000,0.000000,0,0,0,2,0,38.08939998270944,56.76114998641424,38.08939998270944,75.43289999011904,43.0
1767712620,30,GET,/hotels,0.000000,0.000000,24,26,1000,5,0,38,241.34253999218345,24.436699983198196,1042.5669999676757,43.0
1767712620,30,GET,/recommendations,0.000000,0.000000,0,0,0,3,0,32,27.34576668202256,16.126899980008602,34.04560004128143,439.0
1767712620,30,,Aggregated,0.000000,0.000000,24,32,34,8,0,32,161.09375000087311,16.126899980008602,1042.5669999676757,191.5
1767712621,60,GET,/hotels,2.000000,0.000000,38,1000,1100,12,0,50,634.3545249934929,24.436699983198196,2085.680099960882,43.0
1767712621,60,GET,/recommendations,0.000000,0.000000,16,31,42,6,0,31,28.326783338949706,15.27829997939989,41.953800013288856,554.1666666666666
1767712621,60,,Aggregated,2.000000,0.000000,31,42,1000,18,0,38,432.34527777531184,15.27829997939989,2085.680099960882,213.38888888888889
1767712622,75,GET,/hotels,2.000000,0.000000,31,50,1000,21,0,50,477.2060380866086,14.930400007870048,2085.680099960882,43.0
1767712622,75,GET,/recommendations,1.000000,0.000000,14,16,51,15,0,31,496.3685533342262,11.86029997188598,3061.033400008455,531.6
1767712622,75,,Aggregated,3.000000,0.000000,24,43,1000,36,0,42,485.1904194397826,11.86029997188598,3061.033400008455,246.58333333333334
1767712623,90,GET,/hotels,3.666667,0.000000,28,44,250,31,0,44,373.24220644715695,14.930400007870048,2085.680099960882,43.0
1767712623,90,GET,/recommendations,2.000000,0.000000,14,18,51,26,0,18,343.98780769641655,11.86029997188598,3061.033400008455,449.53846153846155
1767712623,90,,Aggregated,5.666667,0.000000,17,34,66,57,0,38,359.8980947362929,11.86029997188598,3061.033400008455,228.43859649122808
1767712624,105,GET,/hotels,4.500000,0.000000,27,39,55,43,0,39,301.1764534830311,14.930400007870048,2085.680099960882,43.0
1767712624,105,GET,/recommendations,3.000000,0.000000,14,18,1000,34,0,18,623.1463705891442,11.86029997188598,5070.2620999654755,433.38235294117646
1767712624,105,,Aggregated,7.500000,0.000000,17,34,66,77,0,34,443.344988309107,11.86029997188598,5070.2620999654755,215.37662337662337
1767712625,120,GET,/hotels,5.200000,0.000000,26,37,55,57,0,38,328.7670578932177,14.930400007870048,5090.922300005332,43.0
