Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1761235714,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1761235715,15,POST,/booking/add,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,8,0,49,50.78895000224293,43.78730000462383,56.989300006534904,65.0
1761235715,15,GET,/booking/listavailableappartments,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,15,0,360.0,350.1973066672993,308.71090000437107,388.91749999311287,4420.0
1761235715,15,GET,/search/search,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,7,0,300.0,305.0539142901211,274.47389998997096,342.35250001074746,28.0
1761235715,15,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,30,0,310.0,259.8216200019427,43.78730000462383,388.91749999311287,2233.866666666667
1761235716,45,POST,/booking/add,0.000000,0.000000,47,48,56,56,57,57,57,57,57,57,57,15,0,49,46.85109333562044,16.83049999701325,57.448500010650605,65.0
1761235716,45,GET,/booking/listavailableappartments,0.000000,0.000000,210,220,240,240,240,250,250,250,250,250,250,30,0,250.0,269.61506333221524,28.22879998711869,388.91749999311287,4420.0
1761235716,45,GET,/search/search,0.000000,0.000000,39,51,90,90,91,93,93,93,93,93,93,19,0,90,144.65133158113244,13.643000012962148,342.35250001074746,28.0
1761235716,45,,Aggregated,0.000000,0.000000,84,170,200,210,240,240,250,250,250,250,250,64,0,180.0,180.30615000066064,13.643000012962148,388.91749999311287,2095.421875
1761235717,60,POST,/booking/add,8.000000,0.000000,46,48,55,56,57,64,64,64,64,64,64,23,0,48,42.356456522374295,11.583100000279956,63.546899997163564,65.0
1761235717,60,GET,/booking/listavailableappartments,15.000000,0.000000,220,240,240,240,250,250,260,260,260,260,260,45,0,240.0,249.68559110970494,28.22879998711869,388.91749999311287,4420.0
1761235717,60,GET,/search/search,7.000000,0.000000,35,43,48,53,84,91,93,93,93,93,93,41,0,41,82.90094634299393,11.925800004974008,342.35250001074746,28.0
1761235717,60,,Aggregated,30.000000,0.000000,51,130,200,210,240,250,250,260,260,260,260,109,0,64,143.20173302765212,11.583100000279956,388.91749999311287,1849.0183486238532
1761235718,75,POST,/booking/add,7.500000,0.000000,46,55,64,72,120,130,170,170,170,170,170,36,0,47,51.82624166627647,11.549100003321655,174.9429999908898,65.0
1761235718,75,GET,/booking/listavailableappartments,15.000000,0.000000,210,220,240,240,250,250,260,260,260,260,260,60,0,220.0,227.269258331944,28.22879998711869,388.91749999311287,4420.0
1761235718,75,GET,/search/search,8.000000,0.000000,39,47,59,71,90,91,93,130,130,130,130,63,0,41,71.91902222245791,11.925800004974008,342.35250001074746,28.0
1761235718,75,,Aggregated,30.500000,0.000000,56,91,170,200,240,240,250,250,260,260,260,159,0,71,125.992444024638,11.549100003321655,388.91749999311287,1693.7358490566037
1761235719,90,POST,/booking/add,7.000000,0.000000,45,49,64,72,88,120,170,170,170,170,170,52,0,45,47.97511538429087,11.549100003321655,174.9429999908898,65.0
1761235719,90,GET,/booking/listavailableappartments,15.000000,0.000000,190,210,220,240,240,250,250,260,260,260,260,75,0,210.0,198.48533066513482,28.22879998711869,388.91749999311287,4420.0
1761235719,90,GET,/search/search,13.333333,0.000000,42,62,80,85,90,91,110,130,130,130,130,89,0,43,67.78588764035284,11.925800004974008,342.35250001074746,28.0
1761235719,90,,Aggregated,35.333333,0.000000,57,88,100,140,220,240,250,250,260,260,260,216,0,70,108.3983787030539,11.549100003321655,388.91749999311287,1561.9074074074074
1761235720,105,POST,/booking/add,8.500000,0.000000,40,47,55,56,81,100,130,170,170,170,170,69,0,44,43.563279709432855,11.549100003321655,174.9429999908898,65.0
1761235720,105,GET,/booking/listavailableappartments,15.000000,0.000000,200,220,230,240,240,250,250,260,260,260,260,90,0,210.0,196.0883511102616,28.22879998711869,388.91749999311287,4420.0
