Timestamp,User Count,Type,Name,Requests/s,Failures/s,25%,50%,75%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1767731939,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1767731940,30,GET,/hotels,0.000000,0.000000,0,0,0,18,0,470.0,402.69967222249966,163.30159996869043,585.4631999973208,3102.3333333333335
1767731940,30,GET,/recommendations,0.000000,0.000000,0,0,0,12,0,130.0,127.12034165936832,121.90550001105294,134.78049996774644,215.0
1767731940,30,,Aggregated,0.000000,0.000000,0,0,0,30,0,170.0,292.46793999724713,121.90550001105294,585.4631999973208,1947.4
1767731941,60,GET,/hotels,0.000000,0.000000,75,100,380,47,0,170.0,278.07290851079085,13.677300012204796,585.4631999973208,2679.2340425531916
1767731941,60,GET,/recommendations,0.000000,0.000000,18,56,73,25,0,78,87.42021599551663,12.991900031920522,134.78049996774644,350.4
1767731941,60,,Aggregated,0.000000,0.000000,55,87,130,72,0,130.0,211.8740569429873,12.991900031920522,585.4631999973208,1870.611111111111
1767731942,90,GET,/hotels,18.000000,0.000000,66,110,310,80,0,170.0,234.71104125055717,13.677300012204796,585.4631999973208,2853.7625
1767731942,90,GET,/recommendations,12.000000,0.000000,18,46,56,45,0,55,64.56064444500953,12.991900031920522,134.78049996774644,502.9555555555556
1767731942,90,,Aggregated,30.000000,0.000000,41,73,290,125,0,95,173.45689840056002,12.991900031920522,585.4631999973208,2007.472
1767731943,120,GET,/hotels,22.000000,0.000000,56,100,290,127,0,130.0,197.45317637722383,13.677300012204796,585.4631999973208,2753.0393700787404
1767731943,120,GET,/recommendations,11.500000,0.000000,21,51,68,70,0,56,60.49986571555824,10.789099964313209,134.78049996774644,437.8142857142857
1767731943,120,,Aggregated,33.500000,0.000000,41,72,170,197,0,78,148.78956345175888,10.789099964313209,585.4631999973208,1930.3705583756346
1767731944,150,GET,/hotels,24.333333,0.000000,54,100,210,182,0,110.0,170.66725988867233,13.677300012204796,585.4631999973208,2539.214285714286
1767731944,150,GET,/recommendations,13.666667,0.000000,20,46,72,101,0,55,57.19376732606791,10.789099964313209,134.78049996774644,443.3960396039604
1767731944,150,,Aggregated,38.000000,0.000000,37,74,130,283,0,85,130.1696530023718,10.789099964313209,585.4631999973208,1791.2367491166078
1767731945,180,GET,/hotels,29.500000,0.000000,56,110,250,232,0,120.0,190.99538103383284,13.677300012204796,908.524300029967,2535.301724137931
1767731945,180,POST,/login,0.000000,0.000000,0,0,0,1,0,11.090399988461286,11.090399988461286,11.090399988461286,11.090399988461286,64.0
1767731945,180,GET,/recommendations,16.750000,0.000000,21,47,73,142,0,51,54.69206901403262,10.789099964313209,134.78049996774644,438.64084507042253
1767731945,180,,Aggregated,46.250000,0.000000,36,75,140,375,0,82,138.9021135995475,10.789099964313209,908.524300029967,1734.776
