Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1761236314,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1761236315,15,POST,/booking/add,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,7,0,42,42.422942856709206,32.2085999941919,53.802900001755916,65.0
1761236315,15,GET,/booking/listavailableappartments,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,15,0,230.0,235.5113333343373,175.73250000714324,298.9212999964366,4420.0
1761236315,15,GET,/search/search,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,8,0,34,34.93929999785905,30.56790000118781,45.8230999938678,28.0
1761236315,15,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,30,0,54,136.9714999998299,30.56790000118781,298.9212999964366,2232.633333333333
1761236316,45,POST,/booking/add,0.000000,0.000000,77,77,80,80,100,100,100,100,100,100,100,13,0,43,51.85949230620351,19.988000000012107,99.65979999105912,65.0
1761236316,45,GET,/booking/listavailableappartments,0.000000,0.000000,78,89,92,97,99,110,110,110,110,110,110,30,0,110.0,155.64290666758703,24.174799997126684,298.9212999964366,4420.0
1761236316,45,GET,/search/search,0.000000,0.000000,87,98,130,130,130,140,140,140,140,140,140,23,0,46,65.16208695551461,13.71290000679437,135.28789998963475,28.0
1761236316,45,,Aggregated,0.000000,0.000000,78,90,98,99,130,130,140,140,140,140,140,66,0,78,103.66952424219838,13.71290000679437,298.9212999964366,2031.6515151515152
1761236317,60,POST,/booking/add,7.000000,0.000000,56,69,77,80,93,100,100,100,100,100,100,25,0,42,47.58258399902843,14.72710000234656,99.65979999105912,65.0
1761236317,60,GET,/booking/listavailableappartments,15.000000,0.000000,86,92,97,110,130,130,140,140,140,140,140,45,0,97,134.095715556436,24.174799997126684,298.9212999964366,4420.0
1761236317,60,GET,/search/search,8.000000,0.000000,98,130,350,350,380,400,400,400,400,400,400,39,0,77,128.05286923032372,13.71290000679437,400.94870000029914,28.0
1761236317,60,,Aggregated,30.000000,0.000000,80,94,110,120,350,380,400,400,400,400,400,109,0,80,112.09113486236657,13.71290000679437,400.94870000029914,1849.697247706422
1761236318,75,POST,/booking/add,6.500000,0.000000,35,56,69,77,84,93,100,100,100,100,100,37,0,40,44.31727567508288,12.491500005126,99.65979999105912,65.0
1761236318,75,GET,/booking/listavailableappartments,15.000000,0.000000,89,110,130,180,210,210,220,220,220,220,220,60,0,110.0,137.33045833408445,24.174799997126684,298.9212999964366,4420.0
1761236318,75,GET,/search/search,10.500000,0.000000,47,87,120,130,360,390,400,400,400,400,400,61,0,45,94.16478852451336,12.36320000316482,400.94870000029914,28.0
1761236318,75,,Aggregated,32.000000,0.000000,66,87,100,120,210,350,390,400,400,400,400,158,0,63,98.883663291256,12.36320000316482,400.94870000029914,1704.512658227848
1761236319,90,POST,/booking/add,8.333333,0.000000,31,57,69,77,93,100,120,120,120,120,120,54,0,35,45.11149629629303,12.491500005126,124.29730000440031,65.0
1761236319,90,GET,/booking/listavailableappartments,15.000000,0.000000,92,130,180,190,210,210,220,220,220,220,220,75,0,110.0,137.16343733404452,24.174799997126684,298.9212999964366,4420.0
1761236319,90,GET,/search/search,12.666667,0.000000,87,140,400,570,640,650,670,680,680,680,680,76,0,60,200.19164736827645,12.36320000316482,675.1249999942956,28.0
1761236319,90,,Aggregated,36.000000,0.000000,74,99,130,190,390,640,650,670,680,680,680,205,0,74,136.28216487825452,12.36320000316482,675.1249999942956,1644.5756097560975
1761236320,105,POST,/booking/add,9.000000,0.000000,30,42,56,60,80,99,100,120,120,120,120,80,0,32,40.10252250027406,12.491500005126,124.29730000440031,65.0
1761236320,105,GET,/booking/listavailableappartments,15.000000,0.000000,99,180,210,210,240,260,270,270,270,270,270,90,0,130.0,149.65711111176967,24.174799997126684,298.9212999964366,4420.0
1761236320,105,GET,/search/search,15.250000,0.000000,120,540,620,640,700,740,860,870,870,870,870,89,0,94,274.7262977526374,12.36320000316482,865.040400007274,28.0
1761236320,105,,Aggregated,39.250000,0.000000,71,110,200,230,600,660,740,800,870,870,870,259,0,71,158.795298455853,12.36320000316482,865.040400007274,1565.6061776061777
1761236321,120,POST,/booking/add,10.800000,0.000000,31,42,55,59,80,95,100,120,120,120,120,91,0,32,39.6147967034127,12.491500005126,124.29730000440031,65.0
1761236321,120,GET,/booking/listavailableappartments,15.000000,0.000000,140,210,240,260,320,360,360,370,370,370,370,105,0,180.0,174.92750381033625,24.174799997126684,368.25970000063535,4420.0
1761236321,120,GET,/search/search,15.000000,0.000000,380,640,720,790,900,950,1100,1100,1100,1100,1100,106,0,140.0,378.9268254715936,12.36320000316482,1146.4663000078872,28.0
1761236321,120,,Aggregated,40.800000,0.000000,81,180,270,360,670,880,940,1000,1100,1100,1100,302,0,80,205.7568804638569,12.36320000316482,1146.4663000078872,1566.1688741721855
1761236322,135,POST,/booking/add,12.833333,0.000000,31,44,58,66,90,100,120,120,130,130,130,113,0,32,42.082797345088224,12.491500005126,126.01549999089912,65.0
1761236322,135,GET,/booking/listavailableappartments,15.000000,0.000000,180,240,270,300,340,360,360,370,370,370,370,120,0,200.0,188.72179500055304,24.174799997126684,369.56609999469947,4420.0
1761236322,135,GET,/search/search,14.833333,0.000000,540,670,800,890,1100,1300,1500,1500,1700,1700,1700,115,0,380.0,457.8390347824493,12.36320000316482,1703.5900999908336,28.0
1761236322,135,,Aggregated,42.666667,0.000000,87,210,310,360,740,930,1300,1500,1700,1700,1700,348,0,86,230.0386795978247,12.36320000316482,1703.5900999908336,1554.4971264367816
1761236323,150,POST,/booking/add,12.571429,0.000000,37,59,77,93,130,150,160,160,170,170,170,129,0,38,53.753699225083885,12.491500005126,165.34230000979733,65.0
1761236323,150,GET,/booking/listavailableappartments,15.000000,0.000000,210,270,300,320,340,360,360,370,370,370,370,135,0,210.0,201.95577111153398,24.174799997126684,369.56609999469947,4420.0
1761236323,150,GET,/search/search,15.000000,0.000000,640,890,1100,1500,1900,2000,2100,2300,2400,2400,2400,137,0,620.0,699.4950664230753,12.36320000316482,2351.7014999961248,28.0
1761236323,150,,Aggregated,42.571429,0.000000,110,260,350,550,930,1800,2000,2100,2400,2400,2400,401,0,110.0,324.262045885422,12.36320000316482,2351.7014999961248,1518.506234413965
