Date,CPU Utilization,CPU Power
2026-01-06 16:20:09,0.00000000000000,0.00000000000000
2026-01-06 16:20:10,0.00000000000000,0.00000000000000
2026-01-06 16:20:11,0.00000000000000,0.00000000000000
2026-01-06 16:20:12,0.00000000000000,0.00000000000000
2026-01-06 16:20:13,0.00000000000000,0.00000000000000
2026-01-06 16:20:14,0.00261096605744,0.03650687154724
2026-01-06 16:20:15,0.00261780104712,0.03064862013684
2026-01-06 16:20:16,0.00000000000000,0.00000000000000
2026-01-06 16:20:17,0.00000000000000,0.00000000000000
2026-01-06 16:20:18,0.00261780104712,0.05082058967229
2026-01-06 16:20:19,0.00000000000000,0.00000000000000
2026-01-06 16:20:20,0.00261096605744,0.02531429924026
2026-01-06 16:20:21,0.00000000000000,0.00000000000000
2026-01-06 16:20:22,0.00000000000000,0.00000000000000
2026-01-06 16:20:23,0.00266666666667,0.03537681157265
2026-01-06 16:20:24,0.00000000000000,0.00000000000000
2026-01-06 16:20:25,0.00262467191601,0.02227786243839
2026-01-06 16:20:26,0.00000000000000,0.00000000000000
2026-01-06 16:20:27,0.00263157894737,0.03128671499031
2026-01-06 16:20:28,0.00268096514745,0.02531124271866
2026-01-06 16:20:29,0.00265957446809,0.02491725677218
2026-01-06 16:20:30,0.00271739130435,0.02251024947544
2026-01-06 16:20:31,0.00267379679144,0.02746766144766
2026-01-06 16:20:32,0.00267379679144,0.02537992302383
2026-01-06 16:20:33,0.00552486187845,0.04853100098825
2026-01-06 16:20:34,0.00000000000000,0.00000000000000
2026-01-06 16:20:35,0.00539083557951,0.04165962789193
2026-01-06 16:20:36,0.00264550264550,0.02323254035757
2026-01-06 16:20:37,0.00268096514745,0.02283708912991
2026-01-06 16:20:38,0.00542005420054,0.04798453375517
2026-01-06 16:20:39,0.00270270270270,0.02232060930187
2026-01-06 16:20:40,0.00539083557951,0.03947668300522
2026-01-06 16:20:41,0.00536193029491,0.03939894492698
2026-01-06 16:20:42,0.00277008310249,0.02096880545744
2026-01-06 16:20:43,0.00833333333333,0.06528650902920
2026-01-06 16:20:44,0.00543478260870,0.04177042538521
2026-01-06 16:20:45,0.00530503978780,0.03780669722286
2026-01-06 16:20:46,0.00806451612903,0.05792335747890
2026-01-06 16:20:47,0.00554016620499,0.04200367344055
2026-01-06 16:20:48,0.00531914893617,0.04157815960625
2026-01-06 16:20:49,0.00278551532033,0.02090598731672
2026-01-06 16:20:50,0.00797872340426,0.05669509566938
2026-01-06 16:20:51,0.00546448087432,0.03833780019688
2026-01-06 16:20:52,0.00543478260870,0.04068456042851
2026-01-06 16:20:53,0.00539083557951,0.03845039176375
2026-01-06 16:20:54,0.00804289544236,0.05726346269911
2026-01-06 16:20:55,0.00536193029491,0.03750654454588
2026-01-06 16:20:56,0.00804289544236,0.05679713552393
2026-01-06 16:20:57,0.00806451612903,0.05742542310687
2026-01-06 16:20:58,0.00542005420054,0.03899957828592
2026-01-06 16:20:59,0.00537634408602,0.03916663416971
2026-01-06 16:21:00,0.00828729281768,0.05900376220967
2026-01-06 16:21:01,0.00543478260870,0.03819403514856
2026-01-06 16:21:02,0.00530503978780,0.03716423429775
2026-01-06 16:21:03,0.00831024930748,0.06261544965809
2026-01-06 16:21:04,0.00555555555556,0.04138193639219
2026-01-06 16:21:05,0.00533333333333,0.03713741842407
2026-01-06 16:21:06,0.01069518716578,0.07414085335302
2026-01-06 16:21:07,0.00800000000000,0.05570612763611
2026-01-06 16:21:08,0.00534759358289,0.03755081026618
2026-01-06 16:21:09,0.00544959128065,0.03864724934407
2026-01-06 16:21:10,0.00797872340426,0.05590200737274
2026-01-06 16:21:11,0.00542005420054,0.03815775945168
2026-01-06 16:21:12,0.00810810810811,0.06322380699987
2026-01-06 16:21:13,0.00555555555556,0.04499615247004
2026-01-06 16:21:14,0.00879765395894,0.06567829062729
2026-01-06 16:21:15,0.00793650793651,0.05536279005293
2026-01-06 16:21:16,0.01377410468320,0.09920059742538
2026-01-06 16:21:17,0.00804289544236,0.06038403716847
2026-01-06 16:21:18,0.00817438692098,0.06498108840027
2026-01-06 16:21:19,0.00815217391304,0.06120375320582
2026-01-06 16:21:20,0.01369863013699,0.09684351872539
2026-01-06 16:21:21,0.00808625336927,0.05669323423808
2026-01-06 16:21:22,0.01095890410959,0.07673977600013
2026-01-06 16:21:23,0.00808625336927,0.05565101784871
2026-01-06 16:21:24,0.00819672131148,0.05761989544351
2026-01-06 16:21:25,0.00867052023121,0.06207136896532
2026-01-06 16:21:26,0.01089918256131,0.07645624469489
2026-01-06 16:21:27,0.00826446280992,0.06151242297884
2026-01-06 16:21:28,0.01072386058981,0.08322296432044
2026-01-06 16:21:29,0.00813008130081,0.06033988893245
2026-01-06 16:21:30,0.00835654596100,0.06078131224589
2026-01-06 16:21:31,0.01075268817204,0.07668324382195
2026-01-06 16:21:32,0.01108033240997,0.08885975877547
2026-01-06 16:21:33,0.00819672131148,0.06369737859057
2026-01-06 16:21:34,0.01123595505618,0.08342500964876
