Method,Name,Error,Occurrences
GET,/hotels,"ConnectTimeoutError(<HTTPConnection(host='192.168.1.237', port=5000) at 0x2b19b4e1350>, 'Connection to 192.168.1.237 timed out. (connect timeout=None)')",1
GET,/hotels,"ConnectTimeoutError(<HTTPConnection(host='192.168.1.237', port=5000) at 0x2b19aaca910>, 'Connection to 192.168.1.237 timed out. (connect timeout=None)')",1
GET,/recommendations,"ConnectTimeoutError(<HTTPConnection(host='192.168.1.237', port=5000) at 0x2b19b502850>, 'Connection to 192.168.1.237 timed out. (connect timeout=None)')",1
GET,/hotels,"ConnectTimeoutError(<HTTPConnection(host='192.168.1.237', port=5000) at 0x2b19aa76e10>, 'Connection to 192.168.1.237 timed out. (connect timeout=None)')",1
GET,/hotels,"ConnectTimeoutError(<HTTPConnection(host='192.168.1.237', port=5000) at 0x2b19b1f4e90>, 'Connection to 192.168.1.237 timed out. (connect timeout=None)')",1
GET,/hotels,"ConnectTimeoutError(<HTTPConnection(host='192.168.1.237', port=5000) at 0x2b19b19cfd0>, 'Connection to 192.168.1.237 timed out. (connect timeout=None)')",1
GET,/hotels,"ConnectTimeoutError(<HTTPConnection(host='192.168.1.237', port=5000) at 0x2b19b9ea8d0>, 'Connection to 192.168.1.237 timed out. (connect timeout=None)')",1
GET,/recommendations,"ConnectTimeoutError(<HTTPConnection(host='192.168.1.237', port=5000) at 0x2b19b531a90>, 'Connection to 192.168.1.237 timed out. (connect timeout=None)')",1
GET,/hotels,"ConnectTimeoutError(<HTTPConnection(host='192.168.1.237', port=5000) at 0x2b19a62e890>, 'Connection to 192.168.1.237 timed out. (connect timeout=None)')",1
GET,/recommendations,"ConnectTimeoutError(<HTTPConnection(host='192.168.1.237', port=5000) at 0x2b19aadbf50>, 'Connection to 192.168.1.237 timed out. (connect timeout=None)')",1
GET,/hotels,"ConnectTimeoutError(<HTTPConnection(host='192.168.1.237', port=5000) at 0x2b19a652bd0>, 'Connection to 192.168.1.237 timed out. (connect timeout=None)')",1
GET,/hotels,"ConnectTimeoutError(<HTTPConnection(host='192.168.1.237', port=5000) at 0x2b19b5c5010>, 'Connection to 192.168.1.237 timed out. (connect timeout=None)')",1
GET,/recommendations,"ConnectTimeoutError(<HTTPConnection(host='192.168.1.237', port=5000) at 0x2b19a6fd550>, 'Connection to 192.168.1.237 timed out. (connect timeout=None)')",1
GET,/hotels,"ConnectTimeoutError(<HTTPConnection(host='192.168.1.237', port=5000) at 0x2b19b5d4750>, 'Connection to 192.168.1.237 timed out. (connect timeout=None)')",1
GET,/recommendations,"ConnectTimeoutError(<HTTPConnection(host='192.168.1.237', port=5000) at 0x2b19b548e90>, 'Connection to 192.168.1.237 timed out. (connect timeout=None)')",1
GET,/hotels,"ConnectTimeoutError(<HTTPConnection(host='192.168.1.237', port=5000) at 0x2b19aa16490>, 'Connection to 192.168.1.237 timed out. (connect timeout=None)')",1
GET,/recommendations,"ConnectTimeoutError(<HTTPConnection(host='192.168.1.237', port=5000) at 0x2b19b193850>, 'Connection to 192.168.1.237 timed out. (connect timeout=None)')",1
